date,type,type_short,label,amount,category,sub_category,comments
2021/06/01,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 310521 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/06/01,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 310521 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA    10,95EUR","-10,95 €",Transports,VTC,
2021/06/01,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 310521 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA    18,25EUR","-18,25 €",Transports,VTC,
2021/06/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 310521 UBER            AMSTERDAM       CARTE   4974XXXXXXXX7803,"-13,05 €",Transports,VTC,
2021/07/08,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 070721 UBER            AMSTERDAM       CARTE   4974XXXXXXXX7803,"-6,03 €",Transports,VTC,
2021/07/08,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 070721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/07/08,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 070721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/07/08,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 070721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     6,76EUR","-6,76 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 090721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 090721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 090721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     6,05EUR","-6,05 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 090721 UBER *TRIP HELP CARTE   4974XXXXXXXX7803                FRA     6,05EUR","-6,05 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 100721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     2,00EUR","-2,00 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 100721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     7,85EUR","-7,85 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 110721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA    12,04EUR","-12,04 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 110721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA    12,51EUR","-12,51 €",Transports,VTC,
2021/07/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 110721 UBER *TRIP HELP CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/07/13,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110721 UBER            AMSTERDAM       CARTE   4974XXXXXXXX7803,"-2,00 €",Transports,VTC,
2021/07/13,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 120721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     2,00EUR","-2,00 €",Transports,VTC,
2021/07/13,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 120721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     2,00EUR","-2,00 €",Transports,VTC,
2021/07/13,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 120721 UBER *TRIP HELP CARTE   4974XXXXXXXX7803                FRA    12,32EUR","-12,32 €",Transports,VTC,
2021/07/15,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 120721 UBER            AMSTERDAM       CARTE   4974XXXXXXXX7803,"-12,44 €",Transports,VTC,
2021/07/16,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 150721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/07/16,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 150721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     6,05EUR","-6,05 €",Transports,VTC,
2021/07/16,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 150721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     6,05EUR","-6,05 €",Transports,VTC,
2021/07/16,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 150721 UBER *TRIP HELP CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/07/20,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 190721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/07/20,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 190721 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     6,05EUR","-6,05 €",Transports,VTC,
2021/07/20,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 190721 UBER *TRIP HELP CARTE   4974XXXXXXXX7803                FRA     6,05EUR","-6,05 €",Transports,VTC,
2021/08/16,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 140821 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/08/16,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 140821 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     5,00EUR","-5,00 €",Transports,VTC,
2021/08/16,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 140821 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     6,07EUR","-6,07 €",Transports,VTC,
2021/08/16,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 140821 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     6,17EUR","-6,17 €",Transports,VTC,
2021/08/17,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 160821 UBER            AMSTERDAM       CARTE   4974XXXXXXXX7803,"-1,00 €",Transports,VTC,
2021/08/17,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 160821 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     6,20EUR","-6,20 €",Transports,VTC,
2021/09/03,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 020921 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/09/03,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 020921 UBER   *TRIP    CARTE   4974XXXXXXXX7803                FRA     7,24EUR","-7,24 €",Transports,VTC,
2021/09/10,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 090921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/09/10,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 090921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA     7,70EUR","-7,70 €",Transports,VTC,
2021/09/10,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 090921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/09/10,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 090921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA     7,70EUR","-7,70 €",Transports,VTC,
2021/09/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA ASS DIOC DE PONTOISE ECH/100921 ID EMETTEUR/FR28222408361 MDT/4264 REF/PRESEPA135343 LIB/ASS.DIOCESAINE PONTOISE,"-40,00 €",Associatif,Dons déductibles,
2021/09/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA S.P.A. ECH/100921 ID EMETTEUR/FR12SPA420774 MDT/SPA-G02249465-000000027900 REF/RCUR-14752433 LIB/SPA 02249465 10/09/2021,"-50,00 €",Associatif,Dons déductibles,
2021/09/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100921 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/09/2021 0000186 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/09/10,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 09/09/21 16H50 203650   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/09/13,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110921 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-2,05 €",Alimentation,Indispensable,
2021/09/13,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 090921 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX6437,"-9,99 €",Loisirs,Jeux vidéos,
2021/09/13,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 090921 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX6437,"-23,98 €",Loisirs,Jeux vidéos,
2021/09/13,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 090921 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX6437,"-48,00 €",Consommation,Non renseigné,
2021/09/13,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VETASSUR /MOTIF REMBOURSEMENT SINISTRE - SANTEVET /REF 2109130043SANTEVET/1427,"50,00 €",Chien,Cotisation Mutuelle,
2021/09/13,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110921 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-54,76 €",Alimentation,Indispensable,
2021/09/14,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 130921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA     1,00EUR","-1,00 €",Transports,VTC,
2021/09/14,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 130921 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX6437,"-9,95 €",Consommation,Non renseigné,
2021/09/14,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 130921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA    10,15EUR","-10,15 €",Transports,VTC,
2021/09/14,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 130921 COTE SUSHI      ENGHIEN LES B   CARTE   4974XXXXXXXX6437,"-45,90 €",Alimentation,Optionnel,
2021/09/14,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 13/09/21 11H28 41197000 CE ILE DE FRANCE          DEUIL LA BARRE   0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/09/15,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 140921 AUCHET THIERRY  DEUIL LA BAR    CARTE   4974XXXXXXXX6437,"-40,00 €",Santé,Frais Médicaux (DA),
2021/09/15,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 140921 CERBA IDF OUEST DEUIL BARRE     CARTE   4974XXXXXXXX6437,"-63,05 €",,,
2021/09/15,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VETASSUR /MOTIF REMBOURSEMENT SINISTRE - SANTEVET /REF 2109150036SANTEVET/851,"121,36 €",Chien,Cotisation Mutuelle,
2021/09/16,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 140921 PAYPAL          LUXEMBOURG      CARTE   4974XXXXXXXX6437,"-40,00 €",Consommation,Divers,
2021/09/16,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 150921 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-65,56 €",Alimentation,Indispensable,
2021/09/17,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 150921 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX6437,"-9,34 €",Consommation,Non renseigné,
2021/09/17,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE CPAM DU VAL D OISE /MOTIF 212590004042212590004042 /REF 212590004042,"24,00 €",Consommation,Non renseigné,
2021/09/17,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 160921 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-43,65 €",Alimentation,Indispensable,
2021/09/17,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 16/09/21 16H54 203650   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/09/20,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010384 /MOTIF C0000441836 /REF C0000441836,"15,00 €",Santé,Remboursement mutuelle,
2021/09/20,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 180921 PHIE CHICHE     DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-18,90 €",Santé,Pharmacie (non-remboursé),
2021/09/20,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 170921 FDJ VERSEMENT   BOULOGNE BIL    CARTE   4974XXXXXXXX6437,"-50,00 €",Loisirs,Jeux de hasard,
2021/09/21,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 200921 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-17,02 €",Alimentation,Indispensable,
2021/09/21,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 200921 AUCHET THIERRY  DEUIL LA BAR    CARTE   4974XXXXXXXX6437,"-40,00 €",Santé,Frais Médicaux (DA),
2021/09/21,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 19/09/21 10H50 41197000 CE ILE DE FRANCE          DEUIL LA BARRE   0004974XXXXXXXX6437,"-40,00 €",Consommation,Non renseigné,
2021/09/21,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 20/09/21 15H26 203650   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/09/22,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 200921 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX6437,"-36,69 €",Consommation,Non renseigné,
2021/09/22,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 210921 LABORATOIRE NAT CARTE   4974XXXXXXXX6437                FRA   142,80EUR","-142,80 €",,,
2021/09/23,PRELEVEMENT,PRLV SEPA,PRLV SEPA FREE MOBILE ECH/230921 ID EMETTEUR/FR07ZZZ591778 MDT/++FM-18197402-1 REF/FMPMT-1423186977,"-26,01 €",Abonnements,Abonnement Mobile,
2021/09/24,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 230921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA     7,25EUR","-7,25 €",Transports,VTC,
2021/09/24,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 230921 DEEZERFR        CARTE   4974XXXXXXXX6437                FRA     9,99EUR","-9,99 €",Abonnements,Abonnement streaming,
2021/09/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 230921 TAVERNE PORT CE CERGY           CARTE   4974XXXXXXXX6437,"-27,55 €",Alimentation,Optionnel,
2021/09/24,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 230921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA    36,14EUR","-36,14 €",Transports,VTC,
2021/09/24,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 230921 UBER   *TRIP    CARTE   4974XXXXXXXX6437                FRA    39,45EUR","-39,45 €",Transports,VTC,
2021/09/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010411 /MOTIF C0000441836 /REF C0000441836,"40,00 €",Santé,Remboursement mutuelle,
2021/09/24,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 23/09/21 16H49 203650   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/09/27,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 240921 SC-LE BALTO     DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-17,10 €",Cigarette électronique,Recharges,
2021/09/27,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 220921 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX6437,"-29,16 €",Consommation,Non renseigné,
2021/09/27,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 200921 UNIQLO          GB LONDON       CARTE   4974XXXXXXXX6437,"-58,50 €",Vêtements,Vêtements,
2021/09/28,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 270921 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-46,44 €",Alimentation,Indispensable,
2021/09/28,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 27/09/21 15H56 203650   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/09/29,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 280921 SODASTREAM.FR   CARTE   4974XXXXXXXX6437                FRA    66,98EUR","-66,98 €",Alimentation,Optionnel,
2021/09/30,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 290921 NETFLIX COM     PARIS           CARTE   4974XXXXXXXX6437,"-8,99 €",Abonnements,Abonnement streaming,
2021/09/30,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 280921 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX6437,"-39,93 €",Consommation,Non renseigné,
2021/10/01,PRELEVEMENT,PRLV SEPA,PRLV SEPA CARDIF ASSURANCE VIE ECH/011021 ID EMETTEUR/FR28ZZZ110086 MDT/FR28ZZZ1100862020110305121800CDIF REF/S 030566332           0921302610 LIB/S 030566332           0921,"-100,00 €",Épargne,Assurance vie,
2021/10/01,VIREMENT,VIREMENT FAVEUR TIERS,VIREMENT FAVEUR TIERS VR.PERMANENT PARTICIPATION MAISON,"-350,00 €",Maison,Contribution maison,
2021/10/01,PRELEVEMENT,PRLV SEPA,PRLV SEPA CARDIF ASSURANCE VIE ECH/011021 ID EMETTEUR/FR28ZZZ110086 MDT/FR28ZZZ1100862021032405235382CDIF REF/S 030104778           0921582083 LIB/S 030104778           0921,"-800,00 €",Épargne,Assurance vie,
2021/10/01,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE MALAKOFF HUMANIS PPREVOYANCE /MOTIF 0002710583     MEDERIC PR011021 /REF GGBJ 0002710,"2 459,61 €",Revenus,Prévoyance,
2021/10/04,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 011021 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     2,00EUR","-2,00 €",Transports,VTC,
2021/10/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 021021 BP DEUIL LA BAR DEUIL  31657/   CARTE   4974XXXXXXXX6437,"-6,00 €",Transports,Scooter,
2021/10/04,COMMISSIONS,COMMISSIONS,COMMISSIONS COTISATION A UNE OFFRE GROUPEE DE SERVICES ESPRIT LIBRE,"-17,24 €",Banque,Cotisation et frais,
2021/10/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 031021 LEPETITFUMEUR   PARIS 3         CARTE   4974XXXXXXXX6437,"-24,49 €",Cigarette électronique,Recharges,
2021/10/04,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 011021 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD    38,11EUR","-38,11 €",Transports,VTC,
2021/10/04,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 011021 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD    41,20EUR","-41,20 €",Transports,VTC,
2021/10/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 011021 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-47,64 €",Alimentation,Indispensable,
2021/10/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 011021 AMENDES TGI     CERGY PONTOIS   CARTE   4974XXXXXXXX6437,"-504,80 €",Impôts,Amende,
2021/10/05,PRELEVEMENT,PRLV SEPA,PRLV SEPA CARDIF ASSURANCE VIE ECH/051021 ID EMETTEUR/FR28ZZZ110086 MDT/FR28ZZZ1100862020042305013835CDIF REF/BP035196601         051021353085 LIB/BP035196601         051021,"-9,90 €",Assurance,Banque,
2021/10/05,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 03/10/21 10H41 41197000 CE ILE DE FRANCE          DEUIL LA BARRE   0004974XXXXXXXX6437,"-30,00 €",Consommation,Non renseigné,
2021/10/05,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 04/10/21 07H24 41197000 CE ILE DE FRANCE          DEUIL LA BARRE   0004974XXXXXXXX6437,"-30,00 €",Consommation,Non renseigné,
2021/10/05,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 03/10/21 10H40 41197000 CE ILE DE FRANCE          DEUIL LA BARRE   0004974XXXXXXXX6437,"-50,00 €",Consommation,Non renseigné,
2021/10/05,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VETASSUR /MOTIF REMBOURSEMENT SINISTRE - SANTEVET /REF 2110050037SANTEVET/905,"60,52 €",Chien,Cotisation Mutuelle,
2021/10/05,PRELEVEMENT,PRLV SEPA,PRLV SEPA VETASSUR ECH/051021 ID EMETTEUR/FR11ZZZ489371 MDT/00852641.2 REF/32696SANTEVET/19314 LIB/32696-SANTEVET-NELSON,"-66,77 €",Chien,Cotisation Mutuelle,
2021/10/07,PRELEVEMENT,PRLV SEPA,PRLV SEPA BNP PARIBAS ECH/071021 ID EMETTEUR/FR94NOM001228 MDT/NOM3000401573NOM0002560320180130000 REF/09139129ZZ1AKO2072XWZMDJQ LIB/ASSURANCE NOMADE,"-9,41 €",,,
2021/10/07,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE CRAMIF   PARIS /MOTIF 2127800298252127800298250695441   02 /REF 2127800298250695441   02,"944,79 €",Revenus,Invalidité,
2021/10/08,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 071021 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     8,27EUR","-8,27 €",Transports,VTC,
2021/10/08,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 07/10/21 16H53 203660   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-50,00 €",,,
2021/10/08,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 071021 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-54,25 €",Alimentation,Indispensable,
2021/10/11,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 071021 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     7,25EUR","-7,25 €",Transports,VTC,
2021/10/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 061021 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX6437,"-28,30 €",Consommation,Non renseigné,
2021/10/11,PRELEVEMENT,PRLV SEPA,PRLV SEPA ASS DIOC DE PONTOISE ECH/111021 ID EMETTEUR/FR28222408361 MDT/4264 REF/PRESEPA137238 LIB/ASS.DIOCESAINE PONTOISE,"-40,00 €",Associatif,Dons déductibles,
2021/10/11,PRELEVEMENT,PRLV SEPA,PRLV SEPA S.P.A. ECH/111021 ID EMETTEUR/FR12SPA420774 MDT/SPA-G02249465-000000027900 REF/RCUR-14898271 LIB/SPA 02249465 10/10/2021,"-50,00 €",Associatif,Dons déductibles,
2021/10/11,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/111021 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/10/2021 0000188 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/10/13,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 121021 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-15,84 €",Alimentation,Indispensable,
2021/10/15,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 14/10/21 16H54 203660   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/10/18,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 141021 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     7,25EUR","-7,25 €",Transports,VTC,
2021/10/18,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 171021 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-15,75 €",Alimentation,Optionnel,
2021/10/19,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 18/10/21 08H49 203660   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/10/22,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 211021 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     7,25EUR","-7,25 €",Transports,VTC,
2021/10/22,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 211021 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-11,88 €",Alimentation,Indispensable,
2021/10/22,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 21/10/21 16H50 203660   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2021/10/25,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 211021 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     7,27EUR","-7,27 €",Transports,VTC,
2021/10/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 231021 DEEZER          PARIS           CARTE   4974XXXXXXXX6437,"-9,99 €",Abonnements,Abonnement streaming,
2021/10/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 231021 SEVERINE COIFFU DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-18,00 €",Consommation,Divers,
2021/10/25,PRELEVEMENT,PRLV SEPA,PRLV SEPA FREE MOBILE ECH/251021 ID EMETTEUR/FR07ZZZ591778 MDT/++FM-18197402-1 REF/FMPMT-1439434803,"-21,99 €",Abonnements,Abonnement Mobile,
2021/10/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 241021 SGL             DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-30,00 €",,,
2021/10/26,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 241021 AMAZON DIGITAL  PAYLI2948426/   CARTE   4974XXXXXXXX6437,"-2,99 €",Consommation,Non renseigné,
2021/10/26,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 251021 UBER *TRIP HELP CARTE   4974XXXXXXXX6437                FRA     7,25EUR","-7,25 €",Transports,VTC,
